starttime	text	fname	is_action	dates	locations	names
1428.1	Go Heather Pauls .	ES2015d.A.words.xml	Go	[]	[]	[Heather, Pauls]
1453.15	um in our shared folder , if everyone could go there right now , um 	ES2015d.A.words.xml	go	[]	[]	[]
1503.34	Read only .	ES2015d.A.words.xml	Read	[]	[]	[]
1538.01	So um if you can look up at the screen , um the large screen , oh I guess looking at your own too and telling me which one you think .	ES2015d.A.words.xml	look	[]	[]	[]
72.92	So I will still play the role of the secretary , and we'll have um first the project presentation by our User Interface Designer , David Jordan , and our Industrial Designer , Baba .	IS1003d.A.words.xml	play	[]	[Baba]	[User, Interface, Designer, David, Jordan, Industrial, Designer]
94.27	So we'll have to evaluate the uh your proposed remote control , and um have an idea of the price that uh this thing will cost .	IS1003d.A.words.xml	have	[]	[]	[]
108.87	And in case if we're we all agree on the fabrica of um building of this remote control , we'll evaluate the um production .	IS1003d.A.words.xml	evaluate	[]	[]	[fabrica]
186.51	Genetically modified mushroom I will say , but keep on speaking .	IS1003d.A.words.xml	keep	[]	[]	[]
268.99	So we can call our remote control the mushroom .	IS1003d.A.words.xml	call	[]	[]	[]
471.63	Maybe if you change if you take the buttons out , and maybe do things like that 	IS1003d.A.words.xml	do	[]	[]	[]
788.45	So , when you say I want to go to the channel number twenty that's you've decided to go to channel twenty , so you can say channel twenty , or channel four , because you really want to go on this channel .	IS1003d.A.words.xml	channel	[]	[]	[]
960.43	Fine to coarse .	IS1003d.A.words.xml	coarse	[]	[]	[]
1015.0	Nobody would take it .	IS1003d.A.words.xml	take	[]	[]	[]
1029.59	S maybe we can change from th 	IS1003d.A.words.xml	change	[]	[]	[]
1104.19	So as we all agree to accept , under certain conditions , the prototype , we'll have look to the final sh financial view .	IS1003d.A.words.xml	look	[]	[]	[]
1141.17	So , just have a look at the okay here is the 	IS1003d.A.words.xml	have	[]	[]	[]
1172.06	Do you think one would be enough , or such as 	IS1003d.A.words.xml	think	[]	[]	[]
1213.04	Okay , just keep on going , just to have an idea .	IS1003d.A.words.xml	keep	[]	[]	[]
1249.22	Push button .	IS1003d.A.words.xml	Push	[]	[]	[]
1390.46	And push button .	IS1003d.A.words.xml	push	[]	[]	[]
1468.45	So yeah , you will have So one button , and s 	IS1003d.A.words.xml	have	[]	[]	[]
1519.21	But it would i be interesting for our marketing team , to make a lot of advertisement concerning these solar cells to be 	IS1003d.A.words.xml	make	[]	[]	[]
1537.84	Yeah but it will be technologically innova innovative , so .	IS1003d.A.words.xml	innova	[]	[]	[]
1699.88	You could f we could do a kind of fruit collection of electronics things .	IS1003d.A.words.xml	do	[]	[]	[]
1757.2	It's interesting , maybe we can create a a line of uh T.V. with uh a a tr 	IS1003d.A.words.xml	create	[]	[]	[T.V.]
1850.47	Maybe what you can do a test .	IS1003d.A.words.xml	do	[]	[]	[]
1852.55	Put it outside , and if bees come , it's really fruit .	IS1003d.A.words.xml	Put	[]	[]	[]
1894.23	So maybe we can just integrate it on th on one side , the double R. .	IS1003d.A.words.xml	integrate	[]	[]	[R.]
1943.09	Try to .	IS1003d.A.words.xml	Try	[]	[]	[]
1992.91	I think it it would be interesting to just to see if we can if people will buy this one , and maybe add some features to it after yeah .	IS1003d.A.words.xml	add	[]	[]	[]
2038.58	Okay , I will close this .	IS1003d.A.words.xml	close	[]	[]	[]
2.65	So now that we've all had a bit of time to think about it , um does anyone have any concrete proposals or do we want to just 	IB4002.D.words.xml	have	[]	[]	[]
62.4	Yeah , give them like the most comfortable offices and 	IB4002.D.words.xml	give	[]	[]	[]
99.69	go through that first .	IB4002.D.words.xml	go	[]	[]	[]
217.65	'Cause they'll fight for the window .	IB4002.D.words.xml	fight	[]	[]	[]
224.18	If she's in there half the time , she can have her desk near the window , and okay , she's not near the mailbox , but 	IB4002.D.words.xml	have	[]	[]	[]
383.78	You'll meet him .	IB4002.D.words.xml	meet	[]	[]	[]
392.31	make a list on here of who we have .	IB4002.D.words.xml	make	[]	[]	[]
399.55	keep talking .	IB4002.D.words.xml	keep	[]	[]	[]
516.6	Would have to be here or the other three person room .	IB4002.D.words.xml	have	[]	[]	[]
523.73	Pick a room .	IB4002.D.words.xml	Pick	[]	[]	[]
589.68	That could work .	IB4002.D.words.xml	work	[]	[]	[]
694.71	But then we should split the little party up .	IB4002.D.words.xml	split	[]	[]	[]
733.26	See I would put it the other way .	IB4002.D.words.xml	put	[]	[]	[]
734.22	I would put the room with Martin in it in the two window room , 'cause he's fifty per cent , so then at least 	IB4002.D.words.xml	put	[]	[]	[Martin]
745.25	Put Martin in the three person room with two windows .	IB4002.D.words.xml	Put	[]	[]	[Martin]
835.33	Know anything about yeah .	IB4002.D.words.xml	Know	[]	[]	[]
1013.48	switch no .	IB4002.D.words.xml	switch	[]	[]	[]
1031.95	pick up your desktop and plus you can't assume that you can just use the reading room for reception hours .	IB4002.D.words.xml	pick	[]	[]	[]
1096.63	Will you have .	IB4002.D.words.xml	have	[]	[]	[]
1216.71	Do you get the photocopying noise .	IB4002.D.words.xml	get	[]	[]	[]
1243.98	I should start start making full sentences .	IB4002.D.words.xml	start	[]	[]	[]
1274.34	Pierrette should have a smaller office , 	IB4002.D.words.xml	have	[]	[]	[Pierrette]
1613.1	No , they'll have to go down .	IB4002.D.words.xml	have	[]	[]	[]
1679.19	As far as I know basically we pack up one day , the movers come , take all our stuff , put into the red boxes .	IB4002.D.words.xml	take	[one day]	[]	[]
1696.47	Make sure you label your boxes properly .	IB4002.D.words.xml	Make	[]	[]	[]
1715.52	Uh we can try .	IB4002.D.words.xml	try	[]	[]	[]
1717.84	I can ask them .	IB4002.D.words.xml	ask	[]	[]	[]
1840.72	save this .	IB4002.D.words.xml	save	[]	[]	[]
511.09	I can turn my computer quickly if that's okay .	ES2005b.D.words.xml	turn	[]	[]	[]
554.26	Okay and then how do I press the the big one , to get it on to the big 	ES2005b.D.words.xml	press	[]	[]	[]
568.18	Okay , so um I'm the interface design designer , User Interface Designer sorry , uh I'm concerned with um w what effect the apparatus should have on the user and um I'm I'm also I want to point out that our motto , put the fashion in electronics , so obviously we as a company we want to make our products trendy and fashionable , it's a big concern of ours .	ES2005b.D.words.xml	put	[]	[]	[User, Interface, Designer]
701.97	hang on .	ES2005b.D.words.xml	hang	[]	[]	[]
1137.95	That might cost more though , 'cause obviously with batteries we don't need to provide , well we provide the first batteries , but it's more , it's that's cheaper to just provide batteries .	ES2005b.D.words.xml	cost	[]	[]	[]
1401.67	Although the the danger with that is , it could look a bit cheap .	ES2005b.D.words.xml	look	[]	[]	[]
1518.09	Glow in the dark material I was thinking .	ES2005b.D.words.xml	Glow	[]	[]	[]
1620.61	Well what about this might get a bit too expensive actually , but what about um something that's built into the T.V. um that you can press and it'll send out a little signal you know like the ones that we can't hear or something um that that will activate the remote control starts to beep .	ES2005b.D.words.xml	get	[]	[]	[T.V.]
1710.71	That could also be built into the T.V. though , which might make our remote control a bit obsolete .	ES2005b.D.words.xml	make	[]	[]	[T.V.]
108.24	Yeah , s Like underneath uh you can slide it open and you other functions .	TS3004d.C.words.xml	slide	[]	[]	[]
116.33	Think that's better .	TS3004d.C.words.xml	Think	[]	[]	[]
199.88	Uh colour changeable , and also transparent .	TS3004d.C.words.xml	colour	[]	[]	[]
203.52	And colour and transparent , or just transparent , I don't know .	TS3004d.C.words.xml	colour	[]	[]	[]
632.54	We can put those here .	TS3004d.C.words.xml	put	[]	[]	[]
690.88	Yeah , but then you can switch back to normal telete teletext .	TS3004d.C.words.xml	switch	[]	[]	[]
708.19	Yeah , b but but if you're in the second stage , the third stage is switch teletext off .	TS3004d.C.words.xml	switch	[]	[]	[]
713.26	So you can switch back from second to w first .	TS3004d.C.words.xml	switch	[]	[]	[]
741.78	Yeah mm nee uh No , if i uh the remote can send like the the code for seven hundred , page seven hundred to the television .	TS3004d.C.words.xml	send	[]	[]	[]
1422.75	think that's a two or a one .	TS3004d.C.words.xml	think	[]	[]	[]
1449.42	Yeah , you could make a a front 	TS3004d.C.words.xml	make	[]	[]	[]
1519.18	But we can we can do it uh underneath the logo .	TS3004d.C.words.xml	do	[]	[]	[]
1765.24	And make notes .	TS3004d.C.words.xml	make	[]	[]	[]
1903.9	But you might as well do it in normal computer style .	TS3004d.C.words.xml	do	[]	[]	[]
2188.2	Now we can look at this .	TS3004d.C.words.xml	look	[]	[]	[]
2669.48	Fill in the questionnaire .	TS3004d.C.words.xml	Fill	[]	[]	[]
217.4	Draw .	TS3006a.D.words.xml	Draw	[]	[]	[]
284.81	Or so y you must save it at the end and then 	TS3006a.D.words.xml	save	[]	[]	[]
295.68	Okay , then m make a new one .	TS3006a.D.words.xml	make	[]	[]	[]
501.61	How to select the next or here .	TS3006a.D.words.xml	select	[]	[]	[]
833.4	I mean , what functions do they have .	TS3006a.D.words.xml	have	[]	[]	[]
862.46	Um and we can interview current users and future users .	TS3006a.D.words.xml	interview	[]	[]	[]
1049.81	Better make it 	TS3006a.D.words.xml	make	[]	[]	[]
1104.54	So you can switch to your video and then the same buttons control your video .	TS3006a.D.words.xml	switch	[]	[]	[]
1109.79	And another function I'll think of switch to your media centre , because that's getting very popular .	TS3006a.D.words.xml	think	[]	[]	[]
1115.13	And then use your Windows media centre under your T.V. with the same remote control .	TS3006a.D.words.xml	use	[]	[]	[Windows, T.V.]
433.36	And I think if we're to refashion our view of what we want in a remote control , we should perhaps think about incorporating technologically interesting fabrics 	ES2013c.D.words.xml	think	[]	[]	[]
453.16	handset .	ES2013c.D.words.xml	handset	[]	[]	[]
552.78	you know , it would have like fruit and veg , is that we actually make these spongy .	ES2013c.D.words.xml	have	[]	[]	[]
572.42	Um it could actually the sleeve could take up a lot of the development and the remote control , we'd just need to get reductionist on it .	ES2013c.D.words.xml	take	[]	[]	[]
581.83	They could be interchangeable , they're spongy , that goes back to ergonomic , and the youngsters love 'em , fun for the whole family , everyone can have their own .	ES2013c.D.words.xml	have	[]	[]	[]
625.48	Y yeah , but I think I think what this would allow is perhaps a person in the family who had the most opinion about it we all need a remote , but the person who is really perhaps active in personalising , I'm thinking the teenager , the someone fifteen to thirty five would go out and get this additional thing the same way as you mentioned that people would get the cell phone covers .	ES2013c.D.words.xml	go	[]	[]	[]
714.86	That would add 	ES2013c.D.words.xml	add	[]	[]	[]
740.0	call it something that's fruit and veg 	ES2013c.D.words.xml	call	[]	[]	[]
745.02	We could call it uh 	ES2013c.D.words.xml	call	[]	[]	[]
777.4	And then we could keep it titanium .	ES2013c.D.words.xml	keep	[]	[]	[]
1719.46	To uh m make it .	ES2013c.D.words.xml	make	[]	[]	[]
1803.01	Do you think with um 	ES2013c.D.words.xml	think	[]	[]	[]
1819.21	And have it abstract .	ES2013c.D.words.xml	have	[]	[]	[]
1821.02	You know , we could call like a fruit name , but it would be a little more abstract .	ES2013c.D.words.xml	call	[]	[]	[]
2030.95	It could tie in with the fanciful design as uh , you know , throw the banana , you know , just gotta keep it moving .	ES2013c.D.words.xml	tie	[]	[]	[]
2057.12	But I could market that as a um as a a I was thinking actually a a cost saver down the road , in terms of battery , you know .	ES2013c.D.words.xml	market	[]	[]	[]
762.78	And um so you you can go 	IS1001c.D.words.xml	go	[]	[]	[]
839.53	You ca uh you can go uh before , before , yes .	IS1001c.D.words.xml	go	[]	[]	[]
73.42	So , I will open our functional design meeting .	IS1003b.C.words.xml	open	[]	[]	[]
78.84	So , I will play role of the secretary .	IS1003b.C.words.xml	play	[]	[]	[]
85.45	So , we will have the three presentations from the 	IS1003b.C.words.xml	have	[]	[]	[]
99.32	And after that we uh will have the 	IS1003b.C.words.xml	have	[]	[]	[]
112.89	close the meetings after .	IS1003b.C.words.xml	close	[]	[]	[]
356.37	Go on , go back and 	IS1003b.C.words.xml	Go	[]	[]	[]
370.14	So , you will propose us something which is 	IS1003b.C.words.xml	propose	[]	[]	[]
758.33	So just think of um the usability .	IS1003b.C.words.xml	think	[]	[]	[]
764.13	Just think of the problem .	IS1003b.C.words.xml	think	[]	[]	[]
991.08	And just to have uh an idea , do you think you as the 	IS1003b.C.words.xml	have	[]	[]	[]
1133.81	If you need to have special colours for remote controls it will cost more .	IS1003b.C.words.xml	cost	[]	[]	[]
1139.59	Yeah , it will cost little bit more .	IS1003b.C.words.xml	cost	[]	[]	[]
1233.58	new information about the product requirements , so you will have to 	IS1003b.C.words.xml	have	[]	[]	[]
1238.6	take care of it of it in your thinking , in your designing of the remote control .	IS1003b.C.words.xml	take	[]	[]	[]
1269.47	So , you will have to think about it in your in in the design of your remote control , and also the remote control will only be used for television , so 	IS1003b.C.words.xml	have	[]	[]	[]
1301.66	to do remote control 	IS1003b.C.words.xml	do	[]	[]	[]
1303.94	which will be used for for the television , for the recorder , for the camcorder and all the others , it will become too complex and it will increase the pli the price and we can't do that .	IS1003b.C.words.xml	become	[]	[]	[]
1320.67	So maybe it will be easier for you to to design it , to have very powerful and easy .	IS1003b.C.words.xml	have	[]	[]	[]
